ID,Book_length(mins)_overall,Book_length(mins)_avg,Price_overall,Price_avg,Review,Review10/10,Minutes_listened,Completion,Support_requests,Last_visited_minus_purchase_date,Targets,predicted_target
21295,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,0,1
22581,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0,0,0,1
22797,1188.0,1188,5.33,5.33,1,10.0,0.0,0.0,0,153,1,1
23095,1890.0,3780,6.66,13.33,0,8.91,0.0,0.0,0,327,1,1
23874,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,136,1,1
26262,1620.0,1620,10.13,10.13,1,9.0,0.23,372.6,0,46,0,0
26739,1188.0,1188,5.33,5.33,0,8.91,0.24,285.12,0,296,0,0
27041,324.0,324,19.73,19.73,0,8.91,0.83,268.92,0,219,0,0
28986,1188.0,1188,10.13,10.13,0,8.91,1.0,1188.0,0,21,0,0
29289,1188.0,1188,11.39,11.39,0,8.91,0.06,71.28,0,205,0,0
30982,1188.0,1188,10.13,10.13,1,10.0,0.0,0.0,0,9,1,1
31692,648.0,648,12.27,12.27,0,8.91,0.16,103.68,0,51,0,0
31796,1188.0,1188,10.13,10.13,0,8.91,0.01,11.88,0,1,0,1
32015,1188.0,1188,10.13,10.13,0,8.91,0.03,35.64,0,81,0,1
32707,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0,0,0,1
33530,1620.0,1620,5.1,5.1,0,8.91,0.33,534.6,0,144,0,0
1390,1188.0,1188,9.56,9.56,1,10.0,0.0,0.0,0,309,1,1
1846,2160.0,2160,9.56,9.56,0,8.91,0.02,43.2,0,251,0,1
3993,648.0,648,10.13,10.13,0,8.91,0.0,0.0,0,108,0,1
6662,2160.0,2160,10.13,10.13,0,8.91,0.18,388.8,0,25,0,0
6842,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
8646,2160.0,2160,10.13,10.13,1,10.0,0.35,756.0,0,277,0,0
9786,2160.0,2160,10.13,10.13,0,8.91,0.09,194.4,0,97,0,0
13404,504.0,1512,12.7,38.09,0,9.0,0.0,0.0,0,0,1,1
15881,1188.0,1188,10.13,10.13,0,8.91,0.07,83.16,0,11,0,0
17459,648.0,648,10.13,10.13,1,10.0,0.6,388.8,0,28,0,0
18734,1188.0,1188,25.6,25.6,0,8.91,0.0,0.0,0,115,0,1
19016,2160.0,2160,10.13,10.13,1,10.0,0.44,950.4,0,9,0,0
19745,1188.0,1188,10.13,10.13,1,8.0,0.27,320.76,1,17,0,0
20740,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0,0,1,1
20887,1620.0,1620,19.73,19.73,0,8.91,0.0,0.0,0,196,0,1
21818,1620.0,1620,10.13,10.13,0,8.91,0.04,64.8,0,3,0,0
22836,1188.0,1188,9.56,9.56,1,10.0,1.0,1188.0,0,6,0,0
26227,1620.0,1620,79.99,79.99,0,8.91,0.15,243.0,0,296,0,0
29930,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
32885,2160.0,2160,7.99,7.99,0,8.91,0.06,129.6,0,246,0,0
3091,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,0,0,1
3820,2160.0,2160,10.13,10.13,1,5.0,0.09,194.4,0,6,0,0
4979,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,61,1,1
5125,1188.0,1188,10.13,10.13,1,7.0,0.2,237.6,0,110,0,0
7198,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,1,0,1
9274,1890.0,3780,5.33,10.67,0,8.91,0.0,0.0,0,145,1,1
13019,2160.0,2160,12.41,12.41,0,8.91,0.24,518.4,0,46,0,0
13091,540.0,540,6.13,6.13,0,8.91,0.0,0.0,0,24,1,1
14139,1620.0,1620,9.8,9.8,0,8.91,0.27,437.4,0,313,0,0
16152,2160.0,2160,12.41,12.41,0,8.91,0.21,453.6,0,200,0,0
21002,1188.0,1188,7.8,7.8,1,9.0,0.06,71.28,0,91,0,1
21451,1620.0,1620,5.33,5.33,1,6.0,0.28,453.6,0,1,0,0
22473,1188.0,1188,10.13,10.13,0,8.91,0.39,463.32,0,19,0,0
22552,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
22950,1620.0,1620,10.13,10.13,1,10.0,0.09,145.8,0,242,0,0
23465,1620.0,1620,10.13,10.13,0,8.91,0.09,145.8,0,11,0,0
24368,1188.0,1188,10.13,10.13,1,8.0,0.23,273.24,0,200,0,0
25187,1674.0,3348,5.76,11.52,0,8.91,0.0,0.0,0,238,1,1
25488,1620.0,1620,10.13,10.13,1,6.0,0.17,275.4,0,5,0,0
26682,1620.0,1620,10.13,10.13,0,8.91,0.06,97.2,0,319,0,0
26725,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
28354,1188.0,1188,12.41,12.41,0,8.91,0.09,106.92,0,0,0,0
28787,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
28895,540.0,540,12.27,12.27,1,8.0,0.46,248.4,0,25,0,0
30528,1080.0,1080,10.13,10.13,0,8.91,0.0,0.0,0,0,0,1
31742,1620.0,1620,5.33,5.33,0,8.91,0.02,32.4,0,118,0,1
32320,1188.0,1188,10.75,10.75,0,8.91,0.0,0.0,0,50,0,1
33085,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,318,0,1
623,1188.0,1188,5.97,5.97,0,8.91,0.0,0.0,0,0,0,1
670,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
877,648.0,648,10.13,10.13,1,10.0,1.0,648.0,0,6,0,0
1795,1080.0,1080,80.0,80.0,1,10.0,0.5,540.0,0,1,0,0
3827,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,238,1,1
6047,324.0,324,10.13,10.13,1,10.0,0.0,0.0,0,0,1,1
7162,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,1,1
9886,1620.0,1620,9.8,9.8,1,7.0,0.2,324.0,0,18,0,0
12536,1368.0,4104,8.53,25.6,1,7.0,0.0,0.0,2,317,1,1
14108,2160.0,2160,10.13,10.13,0,8.91,0.36,777.6,0,124,0,0
16203,324.0,324,10.13,10.13,0,8.91,0.97,314.28,0,26,0,0
17931,2160.0,2160,8.0,8.0,1,10.0,0.0,0.0,0,257,1,1
18978,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0,77,0,1
20715,2160.0,2160,10.13,10.13,0,8.91,0.33,712.8,0,3,0,0
22305,1116.0,3348,5.33,16.0,0,8.91,0.0,0.0,3,259,1,1
25107,2160.0,2160,9.8,9.8,1,4.5,0.0,0.0,0,258,1,1
27098,1188.0,1188,6.13,6.13,0,8.91,0.0,0.0,0,28,0,1
27602,1188.0,1188,5.97,5.97,0,8.91,0.01,11.88,0,0,0,1
28865,1620.0,1620,10.13,10.13,0,8.91,0.22,356.4,0,1,0,0
29226,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
30232,1620.0,1620,10.13,10.13,1,10.0,0.61,988.2,0,6,0,0
30731,1620.0,1620,10.13,10.13,0,8.91,0.17,275.4,0,3,0,0
32195,1620.0,1620,10.13,10.13,0,8.91,0.05,81.0,0,146,0,1
33183,1188.0,1188,9.64,9.64,1,8.0,1.0,1188.0,0,6,0,0
572,1620.0,1620,11.21,11.21,0,8.91,0.02,32.4,0,0,0,1
2961,2160.0,2160,6.86,6.86,1,10.0,0.96,2073.6,0,321,0,0
4216,2160.0,2160,7.99,7.99,0,8.91,0.37,799.2,0,125,0,0
4854,1188.0,1188,10.13,10.13,1,10.0,0.0,0.0,1,168,1,1
5435,540.0,540,10.13,10.13,0,8.91,0.04,21.6,0,0,0,0
11500,1620.0,1620,10.75,10.75,0,8.91,0.32,518.4,0,321,0,0
12020,1620.0,1620,12.41,12.41,0,8.91,0.15,243.0,0,24,0,0
12157,648.0,648,10.13,10.13,1,10.0,0.0,0.0,0,18,1,1
12286,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,147,0,1
15009,2160.0,2160,10.13,10.13,1,7.0,0.14,302.4,0,14,0,0
15344,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
16049,1620.0,1620,10.13,10.13,1,10.0,0.89,1441.8,0,307,0,0
16306,2160.0,2160,7.99,7.99,0,8.91,0.16,345.6,0,11,0,0
19013,1620.0,1620,10.13,10.13,0,8.91,0.02,32.4,0,210,0,1
21141,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,10,0,1
22976,2160.0,2160,5.33,5.33,1,8.0,0.51,1101.6,4,217,0,0
23808,540.0,540,7.57,7.57,0,8.91,0.31,167.4,0,2,0,0
24125,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
25126,648.0,648,10.13,10.13,0,8.91,0.0,0.0,0,2,1,1
29969,2160.0,2160,7.99,7.99,0,8.91,0.01,21.6,0,56,0,1
32413,2160.0,2160,10.13,10.13,0,8.91,0.1,216.0,0,48,0,0
32744,1188.0,1188,10.13,10.13,0,8.91,0.31,368.28,0,220,0,0
1059,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,125,1,1
1673,648.0,648,10.13,10.13,0,8.91,0.28,181.44,0,68,0,0
1779,1620.0,1620,9.8,9.8,0,8.91,0.07,113.4,0,143,0,0
2658,1188.0,1188,6.53,6.53,0,8.91,0.36,427.68,0,157,0,0
2879,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
5782,1674.0,3348,6.66,13.33,0,8.91,0.0,0.0,0,133,1,1
9766,1080.0,1080,10.13,10.13,0,8.91,0.16,172.8,0,0,0,0
11016,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,297,0,1
13355,2160.0,2160,6.13,6.13,0,8.91,0.0,0.0,0,0,0,1
13526,1620.0,1620,10.13,10.13,0,8.91,0.02,32.4,0,8,0,1
13675,1080.0,1080,8.0,8.0,0,8.91,0.62,669.6,1,21,0,0
14094,1188.0,1188,12.41,12.41,0,8.91,0.0,0.0,0,0,0,1
14672,2160.0,2160,10.13,10.13,1,9.0,0.16,345.6,0,0,0,0
16367,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
17124,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,0,1,1
18235,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,41,0,1
23118,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,1,1
24585,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,310,1,1
25188,2160.0,2160,10.13,10.13,0,8.91,0.14,302.4,0,10,0,0
27693,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,290,0,1
28640,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,0,1,1
29419,2160.0,2160,8.0,8.0,0,8.91,0.03,64.8,0,0,0,1
29857,2160.0,2160,10.13,10.13,1,10.0,0.34,734.4,0,208,0,0
30069,1620.0,1620,8.0,8.0,0,8.91,0.02,32.4,0,35,0,1
31640,2160.0,2160,5.33,5.33,0,8.91,0.08,172.8,0,5,0,0
32178,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
32309,324.0,324,10.13,10.13,0,8.91,0.0,0.0,0,0,0,0
2636,1620.0,1620,5.33,5.33,0,8.91,0.02,32.4,0,3,0,1
4217,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,113,0,1
5107,1620.0,1620,8.85,8.85,0,8.91,0.02,32.4,0,62,0,1
5120,1188.0,1188,11.21,11.21,1,9.0,1.0,1188.0,0,266,0,0
5417,1620.0,1620,9.8,9.8,0,8.91,0.08,129.6,0,106,0,0
6072,1080.0,1080,8.0,8.0,0,8.91,0.0,0.0,0,0,0,1
6249,1188.0,1188,26.13,26.13,1,10.0,1.0,1188.0,1,255,0,0
6869,2160.0,2160,12.41,12.41,0,8.91,0.03,64.8,0,228,0,1
7457,1620.0,1620,10.13,10.13,0,8.91,0.04,64.8,0,0,0,0
7579,1188.0,1188,5.33,5.33,1,7.0,0.5,594.0,0,183,0,0
8971,1620.0,1620,10.13,10.13,0,8.91,0.49,793.8,0,304,0,0
9136,648.0,648,8.0,8.0,0,8.91,0.12,77.76,0,0,0,0
10022,1188.0,1188,10.13,10.13,0,8.91,0.5,594.0,0,297,0,0
13644,324.0,324,10.13,10.13,0,8.91,0.0,0.0,0,0,1,0
13932,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,1,1
15044,1674.0,3348,8.0,16.0,0,8.91,0.0,0.0,0,1,1,1
15518,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0,0,0,1
17501,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
18476,1620.0,1620,5.97,5.97,0,8.91,0.0,0.0,0,0,1,1
20205,2160.0,2160,9.56,9.56,0,8.91,0.0,0.0,0,0,0,1
22312,1080.0,1080,8.0,8.0,0,8.91,0.24,259.2,0,285,0,0
23311,1620.0,1620,10.13,10.13,1,8.0,0.78,1263.6,1,190,0,0
23816,648.0,648,8.0,8.0,0,8.91,0.48,311.04,0,68,0,0
24065,1188.0,1188,23.62,23.62,1,10.0,0.42,498.96,0,115,0,0
27478,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0,0,0,1
28695,1188.0,1188,7.76,7.76,0,8.91,0.0,0.0,0,134,1,1
30025,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,283,1,1
30441,1620.0,1620,8.0,8.0,0,8.91,0.21,340.2,0,183,0,0
31531,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,165,1,1
60,1080.0,1080,10.61,10.61,0,8.91,0.22,237.6,0,285,0,0
3066,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0,100,0,1
3562,1620.0,1620,9.8,9.8,0,8.91,0.75,1215.0,1,86,0,0
4415,2160.0,2160,7.99,7.99,0,8.91,0.03,64.8,0,208,0,1
5194,1188.0,1188,23.62,23.62,1,9.0,1.0,1188.0,1,89,0,0
6984,1620.0,1620,10.13,10.13,1,8.0,0.35,567.0,0,111,0,0
8014,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,6,0,1
9229,324.0,324,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
10046,2160.0,2160,7.93,7.93,0,8.91,0.03,64.8,0,152,0,1
11781,2160.0,2160,5.9,5.9,0,8.91,0.4,864.0,0,226,0,0
16323,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,10,1,1
22634,648.0,648,10.13,10.13,0,8.91,0.0,0.0,0,0,0,1
23083,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
24382,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
27855,2160.0,2160,10.13,10.13,0,8.91,0.04,86.4,0,125,0,1
30172,1188.0,1188,6.53,6.53,0,8.91,0.6,712.8,0,304,0,0
32106,1188.0,1188,7.93,7.93,0,8.91,0.06,71.28,0,72,0,0
32545,1620.0,1620,10.13,10.13,0,8.91,0.53,858.6,0,31,0,0
33674,1620.0,1620,10.13,10.13,1,10.0,0.59,955.8,0,101,0,0
803,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,86,0,1
4245,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,64,1,1
4779,2160.0,2160,7.99,7.99,0,8.91,0.03,64.8,0,0,0,1
4938,1188.0,1188,10.13,10.13,0,8.91,0.06,71.28,0,302,0,0
5130,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
6083,1188.0,1188,5.9,5.9,0,8.91,0.0,0.0,0,0,0,1
7808,2160.0,2160,6.13,6.13,0,8.91,0.0,0.0,0,0,0,1
7881,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
7990,1188.0,1188,11.21,11.21,0,8.91,0.0,0.0,0,7,0,1
10701,648.0,648,10.13,10.13,0,8.91,1.0,648.0,0,89,0,0
10931,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
11216,1134.0,2268,10.13,20.27,0,8.91,0.0,0.0,0,0,1,1
11622,1188.0,1188,5.33,5.33,0,8.91,0.01,11.88,0,6,0,1
12123,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,147,0,1
18177,2160.0,2160,10.13,10.13,0,8.91,0.15,324.0,0,104,0,0
18680,2160.0,2160,7.99,7.99,1,8.0,0.25,540.0,0,46,0,0
19839,2160.0,2160,11.21,11.21,1,8.0,0.31,669.6,0,69,0,0
20344,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,105,0,1
21971,1080.0,1080,10.13,10.13,0,8.91,0.62,669.6,0,15,0,0
22204,1620.0,1620,10.13,10.13,1,10.0,0.9,1458.0,0,0,0,0
22250,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,136,0,1
24167,1674.0,3348,5.33,10.67,0,8.91,0.0,0.0,0,0,1,1
25485,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,14,0,1
26892,1188.0,1188,10.61,10.61,0,8.91,0.0,0.0,0,0,0,1
29041,1188.0,1188,5.33,5.33,0,8.91,0.12,142.56,0,124,0,0
29845,1890.0,3780,12.41,24.81,0,8.91,0.0,0.0,0,0,1,1
31255,1620.0,1620,5.33,5.33,1,7.0,0.09,145.8,0,0,0,0
32487,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,71,1,1
33288,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
21,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,8,0,1
232,2160.0,2160,5.33,5.33,0,8.91,0.01,21.6,0,253,0,1
564,1620.0,1620,5.33,5.33,0,8.91,0.24,388.8,0,8,0,0
612,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
2165,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,28,0,1
2795,2160.0,2160,9.56,9.56,0,8.91,0.0,0.0,0,41,0,1
3026,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
3162,1620.0,4860,5.33,16.0,0,10.0,0.0,0.0,0,0,1,1
3367,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,152,1,1
3760,1620.0,1620,10.13,10.13,0,8.91,0.09,145.8,0,22,0,0
4922,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,82,0,1
6688,2160.0,2160,7.99,7.99,0,8.91,0.07,151.2,0,91,0,0
7551,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,47,1,1
7978,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
8729,1080.0,1080,5.97,5.97,0,8.91,0.0,0.0,0,0,0,1
9396,1674.0,3348,6.67,13.33,0,8.91,0.0,0.0,0,0,1,1
9779,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
10997,2160.0,2160,7.99,7.99,0,8.91,0.15,324.0,0,134,0,0
11498,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,49,0,1
11527,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
14142,216.0,216,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
14452,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
15824,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,1,1
16072,2160.0,2160,5.33,5.33,0,8.91,0.14,302.4,0,298,0,0
16311,2160.0,2160,7.99,7.99,0,8.91,0.01,21.6,0,237,0,1
16326,1620.0,1620,10.13,10.13,1,10.0,0.12,194.4,0,243,0,0
17284,1188.0,1188,5.33,5.33,0,8.91,0.2,237.6,0,14,0,0
17567,2160.0,2160,12.41,12.41,1,6.0,0.37,799.2,0,22,0,0
17875,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,214,1,1
18303,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,153,0,1
19333,1404.0,2808,6.67,13.33,0,8.91,0.0,0.0,0,5,1,1
20048,2160.0,2160,7.99,7.99,0,8.91,0.03,64.8,0,216,0,1
20115,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,249,0,1
21007,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
21715,2160.0,2160,5.07,5.07,0,8.91,0.0,0.0,0,1,0,1
21820,2160.0,2160,5.33,5.33,0,8.91,0.07,151.2,0,51,0,0
22899,1188.0,1188,10.13,10.13,0,8.91,0.1,118.8,0,308,0,0
22911,1620.0,1620,21.82,21.82,0,8.91,0.19,307.8,0,5,0,0
23940,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
24809,1188.0,1188,9.8,9.8,0,8.91,0.5,594.0,0,208,0,0
25288,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
25505,1080.0,1080,10.13,10.13,0,8.91,0.24,259.2,0,7,0,0
25880,1188.0,1188,5.33,5.33,0,8.91,0.12,142.56,1,110,0,0
26183,648.0,648,5.9,5.9,0,8.91,0.21,136.08,0,187,0,0
26558,2160.0,2160,6.53,6.53,0,8.91,0.0,0.0,0,27,1,1
27170,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,173,0,1
27642,1080.0,1080,10.13,10.13,0,8.91,0.0,0.0,0,0,1,1
27937,648.0,648,5.33,5.33,0,10.0,0.0,0.0,0,0,1,1
28089,1188.0,1188,9.8,9.8,1,9.0,0.12,142.56,0,272,0,0
28609,1080.0,1080,5.33,5.33,1,10.0,0.62,669.6,1,27,0,0
28861,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,1,1,1
29622,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
29730,1620.0,1620,5.33,5.33,1,10.0,0.0,0.0,0,188,1,1
29880,1188.0,1188,8.69,8.69,0,8.0,0.0,0.0,2,207,1,1
29909,1890.0,3780,5.33,10.67,0,8.91,0.0,0.0,0,140,1,1
30385,1188.0,1188,7.93,7.93,0,8.91,0.0,0.0,0,54,0,1
31671,1188.0,1188,5.33,5.33,0,8.91,0.05,59.4,0,122,0,0
31689,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
31795,2160.0,2160,4.13,4.13,0,8.91,0.61,1317.6,0,315,0,0
32007,1890.0,3780,6.66,13.32,0,8.91,0.0,0.0,0,0,1,1
33396,2160.0,2160,5.33,5.33,0,8.91,0.16,345.6,0,130,0,0
127,2160.0,2160,6.53,6.53,1,10.0,0.26,561.6,0,199,0,0
1222,1188.0,1188,10.13,10.13,1,9.0,0.4,475.2,0,246,0,0
2038,1188.0,1188,9.56,9.56,0,8.91,0.0,0.0,0,0,0,1
2233,270.0,540,5.33,10.67,0,8.91,0.0,0.0,0,0,1,1
2278,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
2695,2160.0,2160,6.53,6.53,0,8.91,0.0,0.0,0,313,0,1
3053,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
3401,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
3722,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,280,1,1
4145,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0,0,0,1
5269,1080.0,1080,5.9,5.9,0,8.91,0.0,0.0,0,54,0,1
5335,1890.0,3780,6.64,13.28,1,10.0,0.0,0.0,1,139,1,1
5696,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
6296,1620.0,1620,19.73,19.73,1,6.0,0.25,405.0,0,3,0,0
6668,1620.0,1620,5.33,5.33,1,10.0,0.43,696.6,0,1,0,0
7576,1620.0,1620,10.13,10.13,0,8.91,0.27,437.4,0,47,0,0
7611,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
7794,2160.0,2160,11.21,11.21,0,8.91,0.0,0.0,0,0,0,1
8635,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,4,0,1
8746,2160.0,2160,10.13,10.13,0,8.91,0.29,626.4,0,180,0,0
10165,2160.0,2160,6.53,6.53,1,10.0,0.22,475.2,0,2,0,0
10680,1620.0,1620,5.33,5.33,0,8.91,0.6,972.0,0,146,0,0
10708,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
11304,1188.0,1188,5.33,5.33,1,10.0,0.04,47.52,0,18,0,1
11399,2160.0,2160,5.33,5.33,0,8.91,0.02,43.2,0,261,0,1
11432,2160.0,2160,11.78,11.78,0,8.91,0.08,172.8,0,222,0,0
12371,1188.0,1188,6.13,6.13,0,8.91,0.0,0.0,0,231,0,1
13022,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
15006,1188.0,1188,6.13,6.13,0,8.91,0.0,0.0,0,49,1,1
15136,1620.0,1620,5.9,5.9,0,8.91,0.0,0.0,0,233,0,1
15159,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,1,1
15421,1620.0,1620,5.33,5.33,0,8.91,0.3,486.0,0,1,0,0
15661,2160.0,2160,7.99,7.99,0,8.91,0.19,410.4,0,201,0,0
16372,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,8,0,1
17414,1080.0,1080,5.33,5.33,0,8.91,0.37,399.6,0,20,0,0
17670,324.0,324,5.9,5.9,1,9.5,0.0,0.0,0,0,1,1
17696,1188.0,1188,6.53,6.53,0,8.91,0.0,0.0,0,165,1,1
19092,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
19584,1620.0,1620,6.53,6.53,1,9.0,0.61,988.2,0,38,0,0
20041,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
20878,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,193,1,1
21471,756.0,756,5.33,5.33,0,8.91,0.0,0.0,0,111,0,1
21642,1080.0,1080,5.59,5.59,0,8.91,0.0,0.0,0,194,0,1
21675,2160.0,2160,5.9,5.9,0,8.91,0.0,0.0,0,0,1,1
22990,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0,29,0,1
23853,1620.0,1620,6.13,6.13,0,8.91,0.0,0.0,0,0,0,1
24083,1188.0,1188,4.13,4.13,0,8.91,0.0,0.0,0,0,0,1
24688,1188.0,1188,10.13,10.13,0,8.91,0.07,83.16,0,5,0,0
25135,1188.0,1188,5.33,5.33,0,8.91,0.11,130.68,0,23,0,0
25322,2160.0,2160,4.18,4.18,0,8.91,0.0,0.0,0,0,0,1
25757,2160.0,2160,6.13,6.13,0,8.91,0.0,0.0,0,134,0,1
26637,2160.0,2160,7.99,7.99,1,10.0,0.4,864.0,0,241,0,0
26826,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0,0,0,1
26940,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0,30,0,1
27154,1188.0,1188,25.6,25.6,0,8.91,0.0,0.0,0,133,1,1
29011,1620.0,1620,5.9,5.9,0,8.91,0.0,0.0,0,0,0,1
29937,2160.0,2160,10.75,10.75,0,8.91,0.03,64.8,0,0,0,1
31061,1620.0,1620,5.33,5.33,0,8.91,0.27,437.4,0,104,0,0
31762,1188.0,1188,4.18,4.18,0,8.91,0.0,0.0,0,0,0,1
33452,540.0,540,5.33,5.33,0,8.91,0.62,334.8,0,40,0,0
648,1188.0,1188,5.33,5.33,0,8.91,0.12,142.56,0,39,0,0
1305,918.0,1836,8.85,17.7,0,8.91,0.0,0.0,0,315,1,1
1885,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
2461,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0,0,1,1
2917,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0,0,0,1
